TRAFFIC_SIGNAL_ID,RECORD_DATE,RECORD_STATUS,SIGNAL_STATUS,FROM_DATE,TO_DATE,SIGNAL_OWNER,LOCATION_CODE,LOCATION_ID,SIGNAL_TYPE,INSTALLATION_DATE,REBUILD_DATE,MAJOR_RETIME_DATE
395,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4155,550,,,,
397,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3404,265,,,,
398,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3320,231,,,,
399,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6540,1,,,,
400,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3943,477,,,,
401,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3075,55,,,,
403,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3762,386,,,,
404,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3176,126,,,,
405,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3262,193,,,,
406,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3265,195,,,,
407,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3914,454,,,,
2,2012-01-09 14:58:18,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3828,421,,,,
3,2012-01-09 14:58:18,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3240,175,,,,
5,2012-01-09 14:58:18,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3189,135,,,,
166,2012-01-09 14:58:19.000001,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3940,474,,,,
167,2012-01-09 14:58:19.000001,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3438,275,,,,
168,2012-01-09 14:58:19.000001,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3260,192,,,,
170,2012-01-09 14:58:19.000001,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3083,61,,,,
422,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3183,132,,,,
423,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3315,227,,,,
424,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3279,203,,,,
426,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3018,12,,,,
427,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3207,149,,,,
428,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3796,405,,,,
429,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3520,308,,,,
431,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3181,131,,,,
432,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3280,204,,,,
433,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3981,490,,,,
434,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3187,134,,,,
435,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3831,424,,,,
437,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3206,148,,,,
438,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3142,103,,,,
439,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3574,328,,,,
440,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3254,186,,,,
441,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3725,366,,,,
443,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3568,325,,,,
444,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3249,182,,,,
445,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3312,225,,,,
446,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3842,434,,,,
447,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3915,455,,,,
451,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3736,373,,,,
452,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3270,196,,,,
453,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3876,444,,,,
455,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3833,426,,,,
456,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3742,375,,,,
457,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3314,226,,,,
458,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4015,499,,,,
461,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3836,429,,,,
462,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4229,572,,,,
463,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6265,1184,,,,
464,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4691,749,,,,
466,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5161,873,,,,
467,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4455,675,,,,
468,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5083,860,,,,
469,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4314,610,,,,
470,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5794,987,,,,
472,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5791,985,,,,
473,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5425,917,,,,
474,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4643,736,,,,
475,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4738,767,,,,
476,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3329,241,,,,
478,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3722N,362,,,,
479,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3722S,363,,,,
480,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5298,894,,,,
481,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6214,1147,,,,
483,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5308,896,,,,
484,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5310,898,,,,
485,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4567,712,,,,
486,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4655,739,,,,
487,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6276,1191,,,,
489,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3612,336,,,,
814,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5505,952,,,,
815,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4666,742,,,,
816,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5471,940,,,,
817,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5162,874,,,,
819,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4294,597,,,,
820,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5218,882,,,,
821,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5421,916,,,,
822,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4968,838,,,,
659,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5444,924,,,,
660,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5359,903,,,,
662,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5798,989,,,,
663,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4113,536,,,,
664,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5837,1011,,,,
665,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4397,651,,,,
666,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4225,571,,,,
504,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3667,345,,,,
505,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3919,457,,,,
507,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3307S,221,,,,
508,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3992,492,,,,
509,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3596,331,,,,
510,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3835,428,,,,
512,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3330,242,,,,
513,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3809,411,,,,
514,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3959,482,,,,
515,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3139,100,,,,
516,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3783,394,,,,
518,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3720,360,,,,
519,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3137,98,,,,
520,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3062,45,,,,
521,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3883,448,,,,
522,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3041,30,,,,
524,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3995,493,,,,
525,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3810,412,,,,
526,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3074,54,,,,
527,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3524,309,,,,
528,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3721,361,,,,
530,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3540,314,,,,
531,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6458,329,,,,
532,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3191,136,,,,
533,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3926,462,,,,
534,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3205,147,,,,
536,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5516,956,,,,
537,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5014,847,,,,
538,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4109,533,,,,
539,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5050,857,,,,
541,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6274,1189,,,,
542,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4050,512,,,,
543,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4957,829,,,,
544,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4175,558,,,,
545,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4962N,834,,,,
547,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4518,692,,,,
548,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4358,625,,,,
549,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3287W,0,,,,
550,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3287E,0,,,,
551,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4538,700,,,,
553,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5812,994,,,,
554,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4836,801,,,,
555,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4119,542,,,,
556,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5789,984,,,,
557,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4696,752,,,,
559,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3469,0,,,,
560,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5062,858,,,,
561,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4220,569,,,,
562,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5497,949,,,,
563,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5382,907,,,,
565,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5751,966,,,,
566,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5770,974,,,,
567,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4299,599,,,,
568,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4366,631,,,,
570,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5469,938,,,,
571,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4371,635,,,,
572,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6264,1183,,,,
573,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4443,669,,,,
574,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4987,0,,,,
576,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4060,518,,,,
906,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4296,598,,,,
907,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5924,1068,,,,
908,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4640,735,,,,
909,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5299,895,,,,
910,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4681,746,,,,
912,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5834,1008,,,,
913,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4647,737,,,,
914,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4361,627,,,,
668,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4168,556,,,,
669,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4288,593,,,,
670,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4880,810,,,,
671,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4436,663,,,,
672,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5597,964,,,,
674,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4516,691,,,,
675,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4057,515,,,,
677,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4740,768,,,,
678,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4637,734,,,,
680,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4252,581,,,,
681,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4840,802,,,,
682,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5391,911,,,,
683,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5797,988,,,,
684,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4665,741,,,,
686,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4568,713,,,,
687,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4535,699,,,,
688,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4309,607,,,,
689,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5016S,849,,,,
691,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5437,923,,,,
692,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5771,975,,,,
693,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5792,986,,,,
694,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4188SW,563,,,,
695,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4612,726,,,,
697,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4046,510,,,,
698,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5011,846,,,,
699,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4884,812,,,,
700,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5801,990,,,,
701,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4822,798,,,,
703,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5785,981,,,,
704,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4256,585,,,,
705,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5809,992,,,,
706,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4433,662,,,,
707,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4049,511,,,,
709,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5446,926,,,,
710,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5520,960,,,,
711,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4801,790,,,,
712,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4253,582,,,,
713,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4825,800,,,,
715,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4454,674,,,,
716,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5234,885,,,,
717,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4439N,664,,,,
718,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4390E,642,,,,
720,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4922,821,,,,
721,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5768,972,,,,
722,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5227,883,,,,
723,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4672,744,,,,
724,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4737,766,,,,
726,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4456,676,,,,
727,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4557,704,,,,
728,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4318,613,,,,
729,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5118,866,,,,
730,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5432,920,,,,
732,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4092,526,,,,
409,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5457,931,,,,
410,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4114,537,,,,
411,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4315,611,,,,
412,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4346,621,,,,
414,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4389,641,,,,
415,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3192,137,,,,
416,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3175,125,,,,
495,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3297,216,,,,
496,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3285,207,,,,
497,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3057,41,,,,
498,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3332,243,,,,
499,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4400,653,,,,
501,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3844W,436,,,,
502,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3715,356,,,,
503,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3844E,435,,,,
582,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4754,774,,,,
583,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4290,594,,,,
584,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4122,545,,,,
585,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5491,945,,,,
586,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4898,815,,,,
588,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5309,897,,,,
589,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4804,793,,,,
590,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6273,1188,,,,
591,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5433,921,,,,
592,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4304,604,,,,
594,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4528,696,,,,
595,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5138,870,,,,
596,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4303,603,,,,
597,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4284,590,,,,
599,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4360,626,,,,
600,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4504,690,,,,
601,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6277,1192,,,,
602,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4688,747,,,,
603,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4986,840,,,,
605,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3309,222,,,,
606,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3460,289,,,,
607,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3929,464,,,,
608,2012-01-09 14:58:21,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3140,101,,,,
609,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3570,326,,,,
611,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3204,146,,,,
612,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3178,128,,,,
613,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3405,266,,,,
614,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3604,333,,,,
615,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3043,32,,,,
617,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3017,11,,,,
618,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3146,105,,,,
619,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3102,73,,,,
620,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3724,365,,,,
